************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     3658 *      3658 *         0 * 5.0401201 *
*     3659 *      3659 *         0 * 4.1977780 *
*     3660 *      3660 * 3.9583748 *         0 *
*     3661 *      3661 * 5.0301201 *         0 *
*     3662 *      3662 * 1.1130023 * 1.5456905 *
*     3663 *      3663 * 3.8001386 *         0 *
*     3664 *      3664 *         0 * 2.8896183 *
*     3665 *      3665 * 1.9801657 *         0 *
*     3666 *      3666 * 4.1050040 *         0 *
*     3667 *      3667 * 6.5410243 *         0 *
*     3668 *      3668 *         0 * 4.9201220 *
*     3669 *      3669 * 6.8000937 *         0 *
*     3670 *      3670 * 1.9760484 *         0 *
*     3671 *      3671 * 5.7101103 *         0 *
*     3672 *      3672 * 7.6900805 *         0 *
*     3673 *      3673 * 9.9785089 *         0 *
*     3674 *      3674 *         0 * 10.819297 *
*     3675 *      3675 * 0.1156284 * 8.9244320 *
*     3676 *      3676 * 7.5111937 *         0 *
*     3677 *      3677 *         0 *         0 *
*     3678 *      3678 *         0 *         0 *
*     3679 *      3679 * 7.4326946 *         0 *
*     3680 *      3680 *         0 * 8.3000712 *
*     3681 *      3681 * 3.6901403 *         0 *
*     3682 *      3682 *         0 * 7.9501094 *
*     3683 *      3683 * 4.9801210 *         0 *
*     3684 *      3684 * 0.8760550 * 5.0340523 *
*     3685 *      3685 *         0 *         0 *
*     3686 *      3686 *         0 * 10.010045 *
*     3687 *      3687 *         0 * 5.1227705 *
*     3688 *      3688 *         0 * 4.0490167 *
*     3689 *      3689 *         0 * 5.8329345 *
*     3690 *      3690 *         0 * 3.1031937 *
*     3691 *      3691 * 7.7768383 * 2.0841023 *
*     3692 *      3692 *         0 *         0 *
*     3693 *      3693 * 0.6472733 * 2.7728709 *
*     3694 *      3694 *         0 * 11.370025 *
*     3695 *      3695 *         0 *         0 *
*     3696 *      3696 *         0 *         0 *
*     3697 *      3697 * 7.8900776 *         0 *
*     3698 *      3698 *         0 * 6.6794048 *
*     3699 *      3699 * 7.2800743 *         0 *
*     3700 *      3700 *         0 *         0 *
*     3701 *      3701 *         0 *         0 *
*     3702 *      3702 *         0 * 6.3539310 *
*     3703 *      3703 * 4.6901254 *         0 *
*     3704 *      3704 * 8.6500664 *         0 *
*     3705 *      3705 * 9.2800566 *         0 *
*     3706 *      3706 * 7.0500903 *         0 *
*     3707 *      3707 *         0 * 9.8568815 *
*     3708 *      3708 *         0 *         0 *
*     3709 *      3709 * 8.2200732 *         0 *
*     3710 *      3710 * 10.030045 *         0 *
*     3711 *      3711 * 8.9300625 *         0 *
*     3712 *      3712 * 6.1012113 *         0 *
*     3713 *      3713 * 6.2701020 *         0 *
*     3714 *      3714 *         0 *         0 *
*     3715 *      3715 * 6.1901240 * 4.1247002 *
*     3716 *      3716 * 11.070030 *         0 *
*     3717 *      3717 *         0 * 0.4816749 *
*     3718 *      3718 *         0 *         0 *
*     3719 *      3719 * 8.3758277 *         0 *
*     3720 *      3720 * 7.2648722 *         0 *
*     3721 *      3721 * 2.9281350 * 2.3994347 *
*     3722 *      3722 *         0 * 5.8601079 *
*     3723 *      3723 * 4.6301264 *         0 *
*     3724 *      3724 * 5.1784753 *         0 *
*     3725 *      3725 * 10.560038 *         0 *
*     3726 *      3726 * 2.9001521 *         0 *
*     3727 *      3727 *         0 *         0 *
*     3728 *      3728 * 8.6300664 *         0 *
*     3729 *      3729 *         0 * 5.6701108 *
*     3730 *      3730 *         0 * 8.5180037 *
*     3731 *      3731 * 5.9844389 *         0 *
*     3732 *      3732 * 2.7701540 *         0 *
*     3733 *      3733 * 3.2201472 *         0 *
*     3734 *      3734 *         0 * 6.7025401 *
*     3735 *      3735 * 9.2496815 *         0 *
*     3736 *      3736 *         0 *         0 *
*     3737 *      3737 * 4.5265829 *         0 *
*     3738 *      3738 * 0.7403598 * 1.6497998 *
*     3739 *      3739 *         0 * 6.2501020 *
*     3740 *      3740 * 0.1401932 *         0 *
*     3741 *      3741 *         0 * 7.2900864 *
*     3742 *      3742 * 4.7715646 *         0 *
*     3743 *      3743 *         0 *         0 *
*     3744 *      3744 *         0 *         0 *
*     3745 *      3745 *         0 *         0 *
*     3746 *      3746 * 2.0934280 * 2.2147680 *
*     3747 *      3747 * 4.0946831 * 0.5254433 *
*     3748 *      3748 * 7.7000805 *         0 *
*     3749 *      3749 * 0.1964015 * 7.1947451 *
*     3750 *      3750 * 1.7801688 *         0 *
*     3751 *      3751 *         0 * 6.4200996 *
*     3752 *      3752 * 3.6601408 *         0 *
*     3753 *      3753 * 12.110014 *         0 *
*     3754 *      3754 * 8.5238228 *         0 *
*     3755 *      3755 * 7.9168099 *         0 *
*     3756 *      3756 *         0 *         0 *
*     3757 *      3757 *         0 * 9.3767442 *
*     3758 *      3758 * 4.5079270 * 5.4321197 *
*     3759 *      3759 * 9.6646882 *         0 *
*     3760 *      3760 *         0 *         0 *
*     3761 *      3761 * 6.5508541 *         0 *
*     3762 *      3762 * 1.9201667 *         0 *
*     3763 *      3763 * 3.1801479 *         0 *
*     3764 *      3764 * 7.3517383 *         0 *
*     3765 *      3765 * 4.9101220 *         0 *
*     3766 *      3766 * 9.0199107 * 0.6163005 *
*     3767 *      3767 * 0.9104933 * 1.4008707 *
*     3768 *      3768 * 3.5101430 *         0 *
*     3769 *      3769 * 2.0500079 *         0 *
*     3770 *      3770 * 7.0600898 *         0 *
*     3771 *      3771 *         0 * 8.8400634 *
*     3772 *      3772 *         0 * 9.0762227 *
*     3773 *      3773 * 2.3601601 *         0 *
*     3774 *      3774 * 8.2006428 *         0 *
*     3775 *      3775 *         0 *         0 *
*     3776 *      3776 * 11.370025 *         0 *
*     3777 *      3777 * 3.8831000 *         0 *
*     3778 *      3778 * 4.9843181 *         0 *
*     3779 *      3779 * 4.4522914 *         0 *
*     3780 *      3780 *         0 * 8.4227789 *
*     3781 *      3781 *         0 * 5.3624182 *
*     3782 *      3782 * 10.812442 *         0 *
*     3783 *      3783 *         0 *         0 *
*     3784 *      3784 *         0 * 8.5900673 *
*     3785 *      3785 * 4.7701240 *         0 *
*     3786 *      3786 *         0 * 9.1100595 *
*     3787 *      3787 *         0 *         0 *
*     3788 *      3788 * 5.6470289 *         0 *
*     3789 *      3789 *         0 *         0 *
*     3790 *      3790 * 3.4014097 *         0 *
*     3791 *      3791 *         0 * 5.0001206 *
*     3792 *      3792 * 7.7100805 *         0 *
*     3793 *      3793 * 0.6745754 * 2.8455673 *
*     3794 *      3794 *         0 * 3.1208443 *
*     3795 *      3795 * 5.3501157 *         0 *
*     3796 *      3796 * 9.5200537 *         0 *
*     3797 *      3797 * 4.9001220 *         0 *
*     3798 *      3798 *         0 * 8.3916528 *
*     3799 *      3799 * 8.2300722 *         0 *
*     3800 *      3800 * 9.3200566 *         0 *
*     3801 *      3801 *         0 * 10.610037 *
*     3802 *      3802 *         0 * 7.8800776 *
*     3803 *      3803 *         0 *         0 *
*     3804 *      3804 *         0 *         0 *
*     3805 *      3805 * 6.9900913 *         0 *
*     3806 *      3806 * 3.0890718 *         0 *
*     3807 *      3807 *         0 *  1.746565 *
*     3808 *      3808 * 2.0393493 * 5.8183626 *
*     3809 *      3809 * 3.1201489 *         0 *
*     3810 *      3810 * 4.4601289 *         0 *
*     3811 *      3811 * 5.3401157 *         0 *
*     3812 *      3812 * 3.8791956 *         0 *
*     3813 *      3813 * 6.3885025 *         0 *
*     3814 *      3814 *         0 *         0 *
*     3815 *      3815 *         0 *         0 *
*     3816 *      3816 * 7.0200908 *         0 *
*     3817 *      3817 * 11.090030 *         0 *
*     3818 *      3818 * 4.0701347 *         0 *
*     3819 *      3819 *         0 * 5.3088961 *
*     3820 *      3820 *         0 * 0.0969116 *
*     3821 *      3821 *         0 *         0 *
*     3822 *      3822 * 0.8383205 * 5.3940877 *
*     3823 *      3823 *         0 * 2.6830618 *
*     3824 *      3824 * 8.7000654 *         0 *
*     3825 *      3825 * 2.6935680 * 3.5888649 *
*     3826 *      3826 *         0 * 10.154595 *
*     3827 *      3827 * 6.1601035 *         0 *
*     3828 *      3828 * 9.6150252 *         0 *
*     3829 *      3829 * 9.5365756 *         0 *
*     3830 *      3830 *         0 *         0 *
*     3831 *      3831 * 3.9284433 * 0.3706450 *
*     3832 *      3832 *         0 * 3.0823800 *
*     3833 *      3833 * 10.410019 *         0 *
*     3834 *      3834 *         0 * 6.2101025 *
*     3835 *      3835 * 8.7499639 *         0 *
*     3836 *      3836 * 1.1301784 *         0 *
*     3837 *      3837 * 1.7301695 *         0 *
*     3838 *      3838 * 3.4101445 *         0 *
*     3839 *      3839 * 2.7573038 * 3.0628045 *
*     3840 *      3840 * 9.9100478 *         0 *
*     3841 *      3841 * 3.2101474 *         0 *
*     3842 *      3842 *         0 * 9.9829502 *
*     3843 *      3843 * 4.8801225 *         0 *
*     3844 *      3844 *         0 * 6.0701049 *
*     3845 *      3845 *         0 *         0 *
*     3846 *      3846 * 2.2901611 *         0 *
*     3847 *      3847 * 3.9787915 * 7.1312377 *
*     3848 *      3848 * 5.9801059 *         0 *
*     3849 *      3849 * 5.7801093 *         0 *
*     3850 *      3850 * 0.9443898 *         0 *
*     3851 *      3851 * 11.114195 *         0 *
*     3852 *      3852 * 6.2001030 *         0 *
*     3853 *      3853 * 4.2501318 *         0 *
*     3854 *      3854 * 2.1872574 * 0.6457853 *
*     3855 *      3855 *         0 * 4.7137800 *
*     3856 *      3856 * 6.5500976 *         0 *
*     3857 *      3857 *         0 * 4.6301264 *
*     3858 *      3858 * 6.8104887 *         0 *
*     3859 *      3859 * 5.2416093 * 0.6884975 *
*     3860 *      3860 *         0 *         0 *
*     3861 *      3861 *         0 * 9.9500468 *
*     3862 *      3862 * 9.4166197 *         0 *
*     3863 *      3863 *         0 *         0 *
*     3864 *      3864 * 9.8600478 *         0 *
*     3865 *      3865 * 8.8642667 *         0 *
*     3866 *      3866 * 11.740020 *         0 *
*     3867 *      3867 *         0 *         0 *
*     3868 *      3868 * 2.6113319 * 7.8287080 *
*     3869 *      3869 * 9.8464683 *         0 *
*     3870 *      3870 *         0 * 2.8601525 *
*     3871 *      3871 *         0 * 8.2800722 *
*     3872 *      3872 * 8.9600615 *         0 *
*     3873 *      3873 *         0 * 5.5677151 *
*     3874 *      3874 * 7.2716660 *         0 *
*     3875 *      3875 *         0 * 10.260042 *
*     3876 *      3876 * 5.4101147 *         0 *
*     3877 *      3877 *         0 *         0 *
*     3878 *      3878 *         0 * 3.5801418 *
*     3879 *      3879 *         0 * 4.1575234 *
*     3880 *      3880 *         0 * 10.000045 *
*     3881 *      3881 *         0 * 1.1249648 *
*     3882 *      3882 * 4.5613727 *         0 *
*     3883 *      3883 *         0 *         0 *
*     3884 *      3884 * 8.5450513 *         0 *
*     3885 *      3885 * 4.2601318 *         0 *
*     3886 *      3886 * 10.827639 *         0 *
*     3887 *      3887 *         0 *  5.045321 *
*     3888 *      3888 * 8.4800693 *         0 *
*     3889 *      3889 * 5.4001147 *         0 *
*     3890 *      3890 * 3.0501499 *         0 *
*     3891 *      3891 * 9.0700605 *         0 *
*     3892 *      3892 *         0 *         0 *
*     3893 *      3893 *         0 * 6.7734527 *
*     3894 *      3894 *         0 *         0 *
*     3895 *      3895 * 3.7501394 *         0 *
*     3896 *      3896 *         0 * 6.8700927 *
*     3897 *      3897 *         0 *         0 *
*     3898 *      3898 *         0 * 2.0601645 *
*     3899 *      3899 * 0.1635484 * 7.3886822 *
*     3900 *      3900 * 6.5600154 *         0 *
*     3901 *      3901 *         0 *         0 *
*     3902 *      3902 *         0 *         0 *
*     3903 *      3903 * 4.5001284 *         0 *
*     3904 *      3904 *         0 * 6.2065112 *
*     3905 *      3905 *         0 * 2.1478585 *
*     3906 *      3906 * 6.0510435 *         0 *
*     3907 *      3907 * 6.9400918 *         0 *
*     3908 *      3908 * 5.9601064 *         0 *
*     3909 *      3909 * 8.4400693 *         0 *
*     3910 *      3910 *         0 *         0 *
*     3911 *      3911 * 7.7663309 *         0 *
*     3912 *      3912 *         0 *         0 *
*     3913 *      3913 *         0 * 8.7276058 *
*     3914 *      3914 * 8.2300722 *         0 *
*     3915 *      3915 * 4.7834886 *         0 *
*     3916 *      3916 * 0.2528050 * 3.6947227 *
*     3917 *      3917 * 0.0770287 * 7.8930479 *
*     3918 *      3918 * 7.1600883 *         0 *
*     3919 *      3919 * 2.8720272 *         0 *
*     3920 *      3920 *         0 * 3.4206010 *
*     3921 *      3921 * 8.8200634 *         0 *
*     3922 *      3922 *         0 *         0 *
*     3923 *      3923 *         0 *         0 *
*     3924 *      3924 * 8.4245343 *         0 *
*     3925 *      3925 * 3.2692970 * 2.3765981 *
*     3926 *      3926 * 1.9001669 *         0 *
*     3927 *      3927 *         0 *         0 *
*     3928 *      3928 *         0 * 3.5878025 *
*     3929 *      3929 *         0 * 7.1100893 *
*     3930 *      3930 * 6.5900971 *         0 *
*     3931 *      3931 * 2.3981269 * 5.3019536 *
*     3932 *      3932 * 4.8906410 *         0 *
*     3933 *      3933 *         0 *         0 *
*     3934 *      3934 * 9.5514097 *         0 *
*     3935 *      3935 * 7.2325898 *         0 *
*     3936 *      3936 * 11.002983 *         0 *
*     3937 *      3937 * 8.2600722 *         0 *
*     3938 *      3938 *         0 *         0 *
*     3939 *      3939 *         0 *         0 *
*     3940 *      3940 * 2.1701630 *         0 *
*     3941 *      3941 * 0.3149750 * 5.4051347 *
*     3942 *      3942 *         0 * 3.0685129 *
*     3943 *      3943 * 8.2851335 *         0 *
*     3944 *      3944 * 8.8943193 *         0 *
*     3945 *      3945 * 0.0096304 * 6.7704638 *
*     3946 *      3946 * 8.7700644 *         0 *
*     3947 *      3947 * 1.7872606 * 5.5628252 *
*     3948 *      3948 *         0 *         0 *
*     3949 *      3949 * 9.0011401 *         0 *
*     3950 *      3950 * 5.2101176 *         0 *
*     3951 *      3951 * 0.6459879 *         0 *
*     3952 *      3952 *         0 * 7.7725794 *
*     3953 *      3953 *         0 *         0 *
*     3954 *      3954 * 10.730035 *         0 *
*     3955 *      3955 * 7.5400830 *         0 *
*     3956 *      3956 *         0 *         0 *
*     3957 *      3957 * 5.5285486 *         0 *
*     3958 *      3958 *         0 *         0 *
*     3959 *      3959 * 9.7000507 *         0 *
*     3960 *      3960 * 1.4564786 * 5.9036067 *
*     3961 *      3961 *         0 *         0 *
*     3962 *      3962 *         0 *         0 *
*     3963 *      3963 * 10.725954 *         0 *
*     3964 *      3964 * 2.9591778 * 8.6608445 *
*     3965 *      3965 * 1.7548369 *         0 *
*     3966 *      3966 *         0 * 6.8062944 *
*     3967 *      3967 * 5.1001191 *         0 *
*     3968 *      3968 *         0 * 10.385474 *
*     3969 *      3969 * 0.0220801 *         0 *
*     3970 *      3970 * 0.1265785 *         0 *
*     3971 *      3971 * 10.940032 *         0 *
*     3972 *      3972 *         0 * 9.1944236 *
*     3973 *      3973 * 8.7500644 *         0 *
*     3974 *      3974 * 1.5840211 *         0 *
*     3975 *      3975 *         0 *         0 *
*     3976 *      3976 * 9.1900585 *         0 *
*     3977 *      3977 * 4.7103618 * 2.1197314 *
*     3978 *      3978 * 0.4200566 * 9.1799951 *
*     3979 *      3979 *         0 *         0 *
*     3980 *      3980 *         0 * 3.4394641 *
*     3981 *      3981 *         0 * 6.6400961 *
*     3982 *      3982 * 4.9127822 *         0 *
*     3983 *      3983 * 6.8200937 *         0 *
*     3984 *      3984 * 5.5901118 *         0 *
*     3985 *      3985 *         0 *         0 *
*     3986 *      3986 * 5.0943605 * 1.9131174 *
*     3987 *      3987 * 9.7100507 *         0 *
*     3988 *      3988 * 6.1701035 *         0 *
*     3989 *      3989 * 4.1832850 *         0 *
*     3990 *      3990 * 5.6501113 *         0 *
*     3991 *      3991 * 6.6857844 *         0 *
*     3992 *      3992 * 8.1300742 *         0 *
*     3993 *      3993 * 0.7468140 *         0 *
*     3994 *      3994 *         0 * 7.0081684 *
*     3995 *      3995 * 4.7801240 *         0 *
*     3996 *      3996 *         0 *         0 *
*     3997 *      3997 * 10.616587 *         0 *
*     3998 *      3998 * 7.1097280 *         0 *
*     3999 *      3999 *         0 * 5.1416848 *
*     4000 *      4000 *         0 *         0 *
*     4001 *      4001 * 4.0534413 *         0 *
*     4002 *      4002 * 8.3036921 *         0 *
*     4003 *      4003 *         0 *         0 *
*     4004 *      4004 *         0 *         0 *
*     4005 *      4005 * 0.6692636 * 5.1751754 *
*     4006 *      4006 * 4.8501230 *         0 *
*     4007 *      4007 * 4.9801210 *         0 *
*     4008 *      4008 * 8.2405021 *         0 *
*     4009 *      4009 * 2.8444809 *         0 *
*     4010 *      4010 * 7.9339461 *         0 *
*     4011 *      4011 * 5.6959852 *         0 *
*     4012 *      4012 * 3.2351761 * 2.9184647 *
*     4013 *      4013 *         0 *         0 *
*     4014 *      4014 * 7.5698408 * 0.0624528 *
*     4015 *      4015 * 6.5100981 *         0 *
*     4016 *      4016 *         0 * 3.5309404 *
*     4017 *      4017 * 8.2634613 *         0 *
*     4018 *      4018 *         0 * 4.0828426 *
*     4019 *      4019 * 2.0601645 *         0 *
*     4020 *      4020 * 8.4200693 *         0 *
*     4021 *      4021 * 2.0146379 *         0 *
*     4022 *      4022 *         0 *         0 *
*     4023 *      4023 *         0 * 6.6600961 *
*     4024 *      4024 * 5.6901103 *         0 *
*     4025 *      4025 * 2.2836820 * 4.2035201 *
*     4026 *      4026 *         0 * 6.7300952 *
*     4027 *      4027 * 3.5252637 *         0 *
*     4028 *      4028 * 6.6500961 *         0 *
*     4029 *      4029 * 5.3182984 *         0 *
*     4030 *      4030 * 5.9148310 *         0 *
*     4031 *      4031 * 7.5910177 *         0 *
*     4032 *      4032 * 0.3316770 * 2.9148448 *
*     4033 *      4033 *         0 *  10.43004 *
*     4034 *      4034 * 4.5101279 *         0 *
*     4035 *      4035 * 3.0559027 *         0 *
*     4036 *      4036 *         0 * 0.0475442 *
*     4037 *      4037 * 6.0390429 *         0 *
*     4038 *      4038 *         0 *         0 *
*     4039 *      4039 * 1.5601721 *         0 *
*     4040 *      4040 * 1.7321935 *         0 *
*     4041 *      4041 *  4.730125 *         0 *
*     4042 *      4042 * 5.2901167 *         0 *
*     4043 *      4043 * 7.2568001 *         0 *
*     4044 *      4044 * 7.1775397 * 2.9440116 *
*     4045 *      4045 * 4.6001269 *         0 *
*     4046 *      4046 * 6.9900913 *         0 *
*     4047 *      4047 * 1.0364902 * 7.5035781 *
*     4048 *      4048 * 5.8701079 *         0 *
*     4049 *      4049 * 6.5900971 *         0 *
*     4050 *      4050 *         0 *         0 *
*     4051 *      4051 * 1.8458914 *         0 *
*     4052 *      4052 *         0 * 8.1319804 *
*     4053 *      4053 * 7.2329421 *         0 *
*     4054 *      4054 *         0 * 4.3601303 *
*     4055 *      4055 * 0.1653066 * 6.4247905 *
*     4056 *      4056 *         0 * 3.7408351 *
*     4057 *      4057 * 5.4058473 *         0 *
*     4058 *      4058 * 3.8101384 *         0 *
*     4059 *      4059 * 3.9101369 *         0 *
*     4060 *      4060 *         0 *         0 *
*     4061 *      4061 * 1.2494501 *         0 *
*     4062 *      4062 * 7.9459909 *         0 *
*     4063 *      4063 *         0 * 7.2647017 *
*     4064 *      4064 * 7.0800898 *         0 *
*     4065 *      4065 *         0 *         0 *
*     4066 *      4066 * 0.1694496 * 4.4606768 *
*     4067 *      4067 * 2.0840920 *         0 *
*     4068 *      4068 * 5.6199081 *         0 *
*     4069 *      4069 *         0 *         0 *
*     4070 *      4070 * 3.1501484 *         0 *
*     4071 *      4071 * 8.1300742 *         0 *
*     4072 *      4072 * 1.1109098 * 7.9041191 *
*     4073 *      4073 *         0 * 9.5069254 *
*     4074 *      4074 * 2.5980079 * 0.0012478 *
*     4075 *      4075 * 4.5501274 *         0 *
*     4076 *      4076 * 6.1501035 *         0 *
*     4077 *      4077 * 7.5043929 *         0 *
*     4078 *      4078 * 6.8800927 *         0 *
*     4079 *      4079 * 1.7101698 *         0 *
*     4080 *      4080 * 0.1779762 *         0 *
*     4081 *      4081 *         0 * 10.580037 *
*     4082 *      4082 * 5.1101191 *         0 *
*     4083 *      4083 *         0 * 4.8529994 *
*     4084 *      4084 *  2.984788 *         0 *
*     4085 *      4085 *         0 *         0 *
*     4086 *      4086 *         0 * 7.4500844 *
*     4087 *      4087 *         0 * 10.129126 *
*     4088 *      4088 * 0.7962435 * 4.7938683 *
*     4089 *      4089 * 7.0839170 *         0 *
*     4090 *      4090 * 5.3101162 *         0 *
*     4091 *      4091 * 2.7276279 * 4.4424604 *
*     4092 *      4092 * 0.0061114 *         0 *
*     4093 *      4093 * 8.8344207 * 0.2656388 *
*     4094 *      4094 *         0 * 10.982541 *
*     4095 *      4095 * 5.2150875 *         0 *
*     4096 *      4096 *         0 *         0 *
*     4097 *      4097 * 8.5600673 *         0 *
*     4098 *      4098 *         0 * 7.0287635 *
*     4099 *      4099 *         0 *         0 *
*     4100 *      4100 * 8.1686822 *         0 *
*     4101 *      4101 * 9.0900595 *         0 *
*     4102 *      4102 *         0 *         0 *
*     4103 *      4103 *         0 * 5.6288690 *
*     4104 *      4104 *         0 * 5.3506375 *
*     4105 *      4105 * 8.7000654 *         0 *
*     4106 *      4106 * 9.4300546 *         0 *
*     4107 *      4107 * 0.9972483 * 1.2983586 *
*     4108 *      4108 * 7.8656037 *         0 *
*     4109 *      4109 *         0 *         0 *
*     4110 *      4110 *         0 *         0 *
*     4111 *      4111 *         0 *         0 *
*     4112 *      4112 * 3.0001506 *         0 *
*     4113 *      4113 *         0 *         0 *
*     4114 *      4114 * 6.2501020 *         0 *
*     4115 *      4115 * 2.8601525 *         0 *
*     4116 *      4116 *         0 *         0 *
*     4117 *      4117 * 8.0800747 *         0 *
*     4118 *      4118 *         0 * 4.8301235 *
*     4119 *      4119 *         0 * 6.6600961 *
*     4120 *      4120 *         0 * 6.7308213 *
*     4121 *      4121 *         0 * 1.6994237 *
*     4122 *      4122 * 10.770035 *         0 *
*     4123 *      4123 * 3.2501469 *         0 *
*     4124 *      4124 * 2.5786207 *         0 *
*     4125 *      4125 *         0 * 10.041925 *
*     4126 *      4126 * 5.5572244 *         0 *
*     4127 *      4127 * 0.7055573 *         0 *
*     4128 *      4128 *         0 * 6.5400976 *
*     4129 *      4129 *         0 * 9.8300488 *
*     4130 *      4130 * 8.6833735 *         0 *
*     4131 *      4131 * 3.8504300 *         0 *
*     4132 *      4132 *         0 * 2.7283719 *
*     4133 *      4133 * 3.4994561 * 4.2106244 *
*     4134 *      4134 * 8.7800644 *         0 *
*     4135 *      4135 *         0 *         0 *
*     4136 *      4136 * 7.3329838 *         0 *
*     4137 *      4137 * 4.6901254 *         0 *
*     4138 *      4138 *         0 *         0 *
*     4139 *      4139 *         0 * 5.6802364 *
*     4140 *      4140 * 7.9600766 *         0 *
*     4141 *      4141 *         0 *         0 *
*     4142 *      4142 *         0 * 9.7091344 *
*     4143 *      4143 *         0 *         0 *
*     4144 *      4144 * 8.4346512 * 1.2154005 *
*     4145 *      4145 * 7.0320525 * 2.5679992 *
*     4146 *      4146 * 8.9700615 *         0 *
*     4147 *      4147 *         0 * 6.7733087 *
*     4148 *      4148 *         0 * 7.7392433 *
*     4149 *      4149 * 0.7269475 * 1.5906827 *
*     4150 *      4150 *         0 * 7.3524836 *
*     4151 *      4151 *         0 *         0 *
*     4152 *      4152 *         0 * 5.8101088 *
*     4153 *      4153 * 3.3701450 *         0 *
*     4154 *      4154 * 6.6400961 *         0 *
*     4155 *      4155 * 0.7021300 *         0 *
*     4156 *      4156 * 9.3000566 *         0 *
*     4157 *      4157 *         0 * 3.4101445 *
*     4158 *      4158 * 10.222606 *         0 *
*     4159 *      4159 *         0 *         0 *
*     4160 *      4160 * 5.9601064 *         0 *
*     4161 *      4161 * 5.1801181 *         0 *
*     4162 *      4162 * 7.0365949 *         0 *
*     4163 *      4163 * 4.8001235 *         0 *
*     4164 *      4164 *         0 *         0 *
*     4165 *      4165 * 2.6401560 *         0 *
*     4166 *      4166 * 5.9901059 *         0 *
*     4167 *      4167 * 4.6801254 *         0 *
*     4168 *      4168 * 0.8423480 *         0 *
*     4169 *      4169 * 7.6200815 *         0 *
*     4170 *      4170 * 6.1873943 *         0 *
*     4171 *      4171 * 4.4301293 *         0 *
*     4172 *      4172 * 5.7234314 *         0 *
*     4173 *      4173 * 4.2501318 *         0 *
*     4174 *      4174 * 6.2601020 *         0 *
*     4175 *      4175 *         0 * 6.1920244 *
*     4176 *      4176 * 5.8401084 *         0 *
*     4177 *      4177 *         0 *         0 *
*     4178 *      4178 *         0 * 5.0201206 *
*     4179 *      4179 * 9.7900498 *         0 *
*     4180 *      4180 * 5.2601167 *         0 *
*     4181 *      4181 *         0 * 6.0601049 *
*     4182 *      4182 *         0 * 6.0306972 *
*     4183 *      4183 * 7.2900864 *         0 *
*     4184 *      4184 *         0 * 8.8200634 *
*     4185 *      4185 *         0 * 2.2342957 *
*     4186 *      4186 *         0 * 8.1600737 *
*     4187 *      4187 * 3.5901418 *         0 *
*     4188 *      4188 * 4.0901342 *         0 *
*     4189 *      4189 * 8.9685714 *         0 *
*     4190 *      4190 *         0 *         0 *
*     4191 *      4191 *         0 * 3.0983571 *
*     4192 *      4192 * 2.7377011 *         0 *
*     4193 *      4193 * 8.7907845 *         0 *
*     4194 *      4194 * 3.0001506 *         0 *
*     4195 *      4195 * 6.9919458 *         0 *
*     4196 *      4196 * 1.5293624 *         0 *
*     4197 *      4197 * 4.9801210 *         0 *
*     4198 *      4198 * 3.6101416 *         0 *
*     4199 *      4199 * 3.8169138 *         0 *
*     4200 *      4200 * 6.4200996 *         0 *
*     4201 *      4201 * 2.4645328 * 1.0356102 *
*     4202 *      4202 * 7.9100776 *         0 *
*     4203 *      4203 * 5.1901181 *         0 *
*     4204 *      4204 * 1.8601676 *         0 *
*     4205 *      4205 * 7.6400815 *         0 *
*     4206 *      4206 *         0 *         0 *
*     4207 *      4207 * 7.4488887 *         0 *
*     4208 *      4208 *         0 * 5.7387775 *
*     4209 *      4209 *  4.720125 *         0 *
*     4210 *      4210 * 5.3201162 *         0 *
*     4211 *      4211 * 6.2301025 *         0 *
*     4212 *      4212 * 6.8500932 *         0 *
*     4213 *      4213 * 0.6280283 *         0 *
*     4214 *      4214 * 8.3800703 *         0 *
*     4215 *      4215 * 2.9901508 *         0 *
*     4216 *      4216 * 4.0904694 *         0 *
*     4217 *      4217 * 5.7535009 *         0 *
*     4218 *      4218 *         0 * 6.5483383 *
*     4219 *      4219 * 4.6001269 *         0 *
*     4220 *      4220 *         0 * 6.7651446 *
*     4221 *      4221 *         0 * 4.6101264 *
*     4222 *      4222 *         0 * 7.7766370 *
*     4223 *      4223 *         0 * 11.060030 *
*     4224 *      4224 * 4.1609243 * 2.5875698 *
*     4225 *      4225 * 4.9374620 * 3.3226101 *
*     4226 *      4226 *         0 *         0 *
*     4227 *      4227 * 8.2600722 *         0 *
*     4228 *      4228 * 6.9270253 *         0 *
*     4229 *      4229 * 7.1800883 *         0 *
*     4230 *      4230 * 2.4547726 *         0 *
*     4231 *      4231 * 7.7599327 *         0 *
*     4232 *      4232 * 5.8001088 *         0 *
*     4233 *      4233 * 3.9285893 *         0 *
*     4234 *      4234 * 6.4874011 *         0 *
*     4235 *      4235 *         0 *         0 *
*     4236 *      4236 *         0 * 3.4801435 *
*     4237 *      4237 * 1.5963665 *         0 *
*     4238 *      4238 * 3.0291322 * 6.0123817 *
*     4239 *      4239 *         0 *         0 *
*     4240 *      4240 *         0 * 7.5215657 *
*     4241 *      4241 * 7.7700795 *         0 *
*     4242 *      4242 *         0 * 10.312671 *
*     4243 *      4243 *         0 * 7.1000893 *
*     4244 *      4244 * 0.7595225 * 7.2342912 *
*     4245 *      4245 *         0 *  5.388227 *
