************************************************
*    Row   * eventId.e * SmallDete * BigDetect *
*     1255 *      1255 * 7.4447210 * 1.0439398 *
*     1256 *      1256 *         0 *         0 *
*     1257 *      1257 * 4.2201323 *         0 *
*     1258 *      1258 * 3.3355236 * 3.6445676 *
*     1259 *      1259 *         0 *         0 *
*     1260 *      1260 *         0 *         0 *
*     1261 *      1261 * 12.400010 *         0 *
*     1262 *      1262 * 7.2500874 *         0 *
*     1263 *      1263 * 5.3801152 *         0 *
*     1264 *      1264 *         0 * 7.7743286 *
*     1265 *      1265 * 1.2886717 * 6.4714078 *
*     1266 *      1266 *         0 * 2.1193928 *
*     1267 *      1267 *         0 *         0 *
*     1268 *      1268 * 6.1801030 *         0 *
*     1269 *      1269 * 9.1046430 *         0 *
*     1270 *      1270 * 0.3125447 * 0.2991928 *
*     1271 *      1271 * 4.6801254 *         0 *
*     1272 *      1272 * 0.4901880 *         0 *
*     1273 *      1273 * 5.9501064 *         0 *
*     1274 *      1274 * 9.4600546 *         0 *
*     1275 *      1275 *         0 * 9.1606836 *
*     1276 *      1276 *         0 * 5.1801181 *
*     1277 *      1277 * 9.1605396 *         0 *
*     1278 *      1278 * 4.5001284 *         0 *
*     1279 *      1279 *         0 * 7.0600898 *
*     1280 *      1280 * 2.1279004 * 5.5158371 *
*     1281 *      1281 * 7.3600854 *         0 *
*     1282 *      1282 *         0 *         0 *
*     1283 *      1283 * 2.6010614 *         0 *
*     1284 *      1284 * 7.7632674 * 1.2267760 *
*     1285 *      1285 * 5.7150298 * 2.6876045 *
*     1286 *      1286 * 7.7345561 *         0 *
*     1287 *      1287 * 2.8704718 *  1.410263 *
*     1288 *      1288 *         0 * 4.6490052 *
*     1289 *      1289 * 4.9701210 *         0 *
*     1290 *      1290 * 11.080030 *         0 *
*     1291 *      1291 * 4.2601318 *         0 *
*     1292 *      1292 *         0 *         0 *
*     1293 *      1293 * 9.3363931 *         0 *
*     1294 *      1294 *         0 *         0 *
*     1295 *      1295 *         0 *         0 *
*     1296 *      1296 * 4.6801254 *         0 *
*     1297 *      1297 *         0 * 9.6569727 *
*     1298 *      1298 *         0 * 4.7807212 *
*     1299 *      1299 *         0 * 5.8497890 *
*     1300 *      1300 *         0 *         0 *
*     1301 *      1301 * 0.1261966 *         0 *
*     1302 *      1302 * 6.3976057 *         0 *
*     1303 *      1303 * 6.4294519 *         0 *
*     1304 *      1304 * 6.6098786 *         0 *
*     1305 *      1305 * 4.3501303 *         0 *
*     1306 *      1306 * 9.3787232 *         0 *
*     1307 *      1307 * 4.4143497 * 2.8262430 *
*     1308 *      1308 *         0 *         0 *
*     1309 *      1309 * 4.1801328 *         0 *
*     1310 *      1310 * 1.6073340 *         0 *
*     1311 *      1311 * 11.400025 *         0 *
*     1312 *      1312 * 2.8401530 *         0 *
*     1313 *      1313 * 6.1891392 *         0 *
*     1314 *      1314 * 6.1001044 *         0 *
*     1315 *      1315 *         0 * 9.9400468 *
*     1316 *      1316 *         0 * 6.0038008 *
*     1317 *      1317 * 9.2100576 *         0 *
*     1318 *      1318 * 8.9400625 *         0 *
*     1319 *      1319 * 6.1801030 *         0 *
*     1320 *      1320 *         0 *         0 *
*     1321 *      1321 * 10.360041 *         0 *
*     1322 *      1322 * 5.2301171 *         0 *
*     1323 *      1323 *         0 * 7.8500781 *
*     1324 *      1324 * 8.2937354 *         0 *
*     1325 *      1325 * 9.0420842 *         0 *
*     1326 *      1326 *         0 * 8.0100756 *
*     1327 *      1327 *         0 * 4.3100066 *
*     1328 *      1328 * 7.8364031 *         0 *
*     1329 *      1329 * 6.5900971 *         0 *
*     1330 *      1330 * 6.9000922 *         0 *
*     1331 *      1331 *         0 * 4.6752319 *
*     1332 *      1332 * 9.3200566 *         0 *
*     1333 *      1333 *         0 * 9.8086030 *
*     1334 *      1334 *         0 *         0 *
*     1335 *      1335 *         0 *         0 *
*     1336 *      1336 * 0.5639433 *         0 *
*     1337 *      1337 *         0 * 9.1900585 *
*     1338 *      1338 * 6.8085390 *         0 *
*     1339 *      1339 *         0 * 3.4601438 *
*     1340 *      1340 * 7.1500888 *         0 *
*     1341 *      1341 *         0 * 7.5800825 *
*     1342 *      1342 *         0 *         0 *
*     1343 *      1343 * 7.4700839 *         0 *
*     1344 *      1344 * 6.5534482 *         0 *
*     1345 *      1345 * 6.3730552 * 5.3902913 *
*     1346 *      1346 * 6.7367748 *         0 *
*     1347 *      1347 * 0.5887459 * 3.9613815 *
*     1348 *      1348 * 8.2122236 *         0 *
*     1349 *      1349 *         0 * 8.8119124 *
*     1350 *      1350 *         0 * 8.6100673 *
*     1351 *      1351 * 6.8500932 *         0 *
*     1352 *      1352 * 3.1375868 *         0 *
*     1353 *      1353 * 5.4040376 *         0 *
*     1354 *      1354 *  4.730125 *         0 *
*     1355 *      1355 * 5.8828155 *         0 *
*     1356 *      1356 * 3.2401469 *         0 *
*     1357 *      1357 *         0 *         0 *
*     1358 *      1358 * 3.4613074 *         0 *
*     1359 *      1359 * 0.3995657 * 5.0205489 *
*     1360 *      1360 * 11.570022 *         0 *
*     1361 *      1361 * 4.2329161 *         0 *
*     1362 *      1362 * 3.8809883 * 2.4691122 *
*     1363 *      1363 * 2.6801552 *         0 *
*     1364 *      1364 * 0.7260824 * 2.2592998 *
*     1365 *      1365 *         0 * 10.958415 *
*     1366 *      1366 * 6.5300981 *         0 *
*     1367 *      1367 * 8.8300634 *         0 *
*     1368 *      1368 * 2.3796373 * 6.4704261 *
*     1369 *      1369 * 6.5639825 * 1.2560960 *
*     1370 *      1370 *         0 *         0 *
*     1371 *      1371 * 7.1597076 *         0 *
*     1372 *      1372 * 2.2815586 * 3.0685570 *
*     1373 *      1373 *         0 *         0 *
*     1374 *      1374 * 6.0598690 *         0 *
*     1375 *      1375 *         0 * 3.1901477 *
*     1376 *      1376 * 7.7300800 *         0 *
*     1377 *      1377 * 1.4628871 * 6.7371860 *
*     1378 *      1378 *         0 * 7.5254220 *
*     1379 *      1379 * 0.3453622 * 0.6036651 *
*     1380 *      1380 * 8.9000625 *         0 *
*     1381 *      1381 * 4.4101293 *         0 *
*     1382 *      1382 *         0 * 8.8200634 *
*     1383 *      1383 *         0 * 6.1450185 *
*     1384 *      1384 * 2.1601630 *         0 *
*     1385 *      1385 * 4.9559743 * 1.3838826 *
*     1386 *      1386 * 7.1200893 *         0 *
*     1387 *      1387 * 1.9601661 *         0 *
*     1388 *      1388 *         0 * 8.4400693 *
*     1389 *      1389 * 3.1101489 *         0 *
*     1390 *      1390 *         0 * 10.140449 *
*     1391 *      1391 * 2.0201652 *         0 *
*     1392 *      1392 * 2.0401649 *         0 *
*     1393 *      1393 * 11.375298 *         0 *
*     1394 *      1394 * 3.2374535 *         0 *
*     1395 *      1395 * 7.5405482 *         0 *
*     1396 *      1396 * 10.612652 *         0 *
*     1397 *      1397 * 6.8671360 *         0 *
*     1398 *      1398 * 5.9801059 *         0 *
*     1399 *      1399 * 11.260027 *         0 *
*     1400 *      1400 *         0 * 6.8930490 *
*     1401 *      1401 * 1.7201696 *         0 *
*     1402 *      1402 * 0.9412605 * 8.0073166 *
*     1403 *      1403 * 9.9200478 *         0 *
*     1404 *      1404 *         0 *         0 *
*     1405 *      1405 *         0 * 9.0500605 *
*     1406 *      1406 *         0 *         0 *
*     1407 *      1407 *         0 * 7.7800791 *
*     1408 *      1408 *         0 * 7.5200830 *
*     1409 *      1409 *         0 * 3.6132390 *
*     1410 *      1410 * 0.7315266 * 0.2201396 *
*     1411 *      1411 *         0 *         0 *
*     1412 *      1412 *         0 * 4.6280910 *
*     1413 *      1413 * 2.6225674 * 2.7168520 *
*     1414 *      1414 * 2.1301635 *         0 *
*     1415 *      1415 * 2.5135134 * 3.1365978 *
*     1416 *      1416 *         0 *         0 *
*     1417 *      1417 * 8.0088301 * 1.0412304 *
*     1418 *      1418 * 6.6236134 *         0 *
*     1419 *      1419 *         0 * 6.7352499 *
*     1420 *      1420 *         0 *         0 *
*     1421 *      1421 * 9.7700498 *         0 *
*     1422 *      1422 * 4.8001235 *         0 *
*     1423 *      1423 * 4.3601303 *         0 *
*     1424 *      1424 *         0 *         0 *
*     1425 *      1425 * 4.3401308 *         0 *
*     1426 *      1426 * 2.0701645 *         0 *
*     1427 *      1427 *         0 * 9.8900478 *
*     1428 *      1428 * 2.1385175 *         0 *
*     1429 *      1429 *         0 * 4.2701318 *
*     1430 *      1430 * 5.1601181 *         0 *
*     1431 *      1431 *         0 *         0 *
*     1432 *      1432 *         0 *         0 *
*     1433 *      1433 *         0 *         0 *
*     1434 *      1434 * 2.8001535 *         0 *
*     1435 *      1435 *         0 * 5.9801059 *
*     1436 *      1436 * 4.2919633 *         0 *
*     1437 *      1437 *         0 *         0 *
*     1438 *      1438 *         0 *         0 *
*     1439 *      1439 * 5.4373148 *         0 *
*     1440 *      1440 * 9.6344154 *         0 *
*     1441 *      1441 * 7.5700825 *         0 *
*     1442 *      1442 * 11.303778 *         0 *
*     1443 *      1443 * 10.236534 * 0.3135041 *
*     1444 *      1444 * 4.3401308 *         0 *
*     1445 *      1445 *         0 * 10.271036 *
*     1446 *      1446 * 10.670036 *         0 *
*     1447 *      1447 *         0 * 5.5001132 *
*     1448 *      1448 *         0 * 5.3616079 *
*     1449 *      1449 * 6.2901894 * 3.1682224 *
*     1450 *      1450 * 0.8382593 * 8.0818031 *
*     1451 *      1451 * 5.9101074 *         0 *
*     1452 *      1452 * 6.6433139 *         0 *
*     1453 *      1453 * 7.1122636 *         0 *
*     1454 *      1454 *         0 *         0 *
*     1455 *      1455 * 2.2986326 * 4.1414665 *
*     1456 *      1456 * 5.5301127 *         0 *
*     1457 *      1457 *         0 * 6.6100966 *
*     1458 *      1458 *         0 *         0 *
*     1459 *      1459 * 8.4425796 *         0 *
*     1460 *      1460 *         0 *  6.130104 *
*     1461 *      1461 * 3.4579035 * 2.9435937 *
*     1462 *      1462 *         0 *         0 *
*     1463 *      1463 *         0 *         0 *
*     1464 *      1464 * 1.2201771 *         0 *
*     1465 *      1465 *         0 * 9.1900585 *
*     1466 *      1466 * 8.0145845 *         0 *
*     1467 *      1467 * 7.5500825 *         0 *
*     1468 *      1468 * 2.2078329 *         0 *
*     1469 *      1469 *         0 *         0 *
*     1470 *      1470 *         0 * 7.5700825 *
*     1471 *      1471 * 0.0012512 *         0 *
*     1472 *      1472 * 1.9974398 *         0 *
*     1473 *      1473 * 9.6233516 *         0 *
*     1474 *      1474 *         0 * 4.4201293 *
*     1475 *      1475 * 3.7091493 *         0 *
*     1476 *      1476 *         0 * 9.3600556 *
*     1477 *      1477 * 0.5901865 *         0 *
*     1478 *      1478 *         0 *         0 *
*     1479 *      1479 * 2.6801552 *         0 *
*     1480 *      1480 * 3.4890959 * 0.2027312 *
*     1481 *      1481 * 6.7271315 *         0 *
*     1482 *      1482 * 6.0401054 *         0 *
*     1483 *      1483 * 1.9901656 *         0 *
*     1484 *      1484 *         0 * 6.1901030 *
*     1485 *      1485 * 7.3660410 *         0 *
*     1486 *      1486 * 10.490039 *         0 *
*     1487 *      1487 *         0 * 9.4911286 *
*     1488 *      1488 * 0.0004449 * 0.0005641 *
*     1489 *      1489 * 10.088847 *         0 *
*     1490 *      1490 *         0 * 0.6522033 *
*     1491 *      1491 * 5.4238402 * 1.5362515 *
*     1492 *      1492 * 4.0698552 *         0 *
*     1493 *      1493 * 10.370041 *         0 *
*     1494 *      1494 * 9.1097172 *         0 *
*     1495 *      1495 * 3.6101416 *         0 *
*     1496 *      1496 * 2.9201518 *         0 *
*     1497 *      1497 *         0 *         0 *
*     1498 *      1498 *         0 * 4.2801313 *
*     1499 *      1499 * 3.5911922 *         0 *
*     1500 *      1500 * 3.7301396 *         0 *
*     1501 *      1501 * 2.1021758 * 2.3579530 *
*     1502 *      1502 * 2.4601586 *         0 *
*     1503 *      1503 *         0 *         0 *
*     1504 *      1504 *         0 * 7.2300874 *
*     1505 *      1505 *         0 * 5.0775434 *
*     1506 *      1506 *         0 * 8.3684849 *
*     1507 *      1507 * 5.3760876 *         0 *
*     1508 *      1508 *         0 * 8.9600615 *
*     1509 *      1509 * 9.5400527 *         0 *
*     1510 *      1510 * 7.2300874 *         0 *
*     1511 *      1511 * 3.3177450 *         0 *
*     1512 *      1512 * 6.6300966 *         0 *
*     1513 *      1513 *         0 *         0 *
*     1514 *      1514 *         0 * 1.8843808 *
*     1515 *      1515 * 5.7318376 * 1.2582537 *
*     1516 *      1516 * 4.3982297 *         0 *
*     1517 *      1517 *         0 * 8.1100742 *
*     1518 *      1518 * 10.920346 *         0 *
*     1519 *      1519 * 5.1501186 *         0 *
*     1520 *      1520 * 4.7330252 *         0 *
*     1521 *      1521 *         0 *         0 *
*     1522 *      1522 * 8.6073246 *         0 *
*     1523 *      1523 *  4.710125 *         0 *
*     1524 *      1524 *         0 * 5.8701079 *
*     1525 *      1525 * 1.6911060 *         0 *
*     1526 *      1526 * 8.2100732 *         0 *
*     1527 *      1527 *         0 * 3.9988844 *
*     1528 *      1528 *         0 * 7.4932667 *
*     1529 *      1529 * 3.8601377 *         0 *
*     1530 *      1530 * 8.4500693 *         0 *
*     1531 *      1531 *         0 * 6.0605387 *
*     1532 *      1532 * 6.9800913 *         0 *
*     1533 *      1533 * 5.2327373 * 1.1139234 *
*     1534 *      1534 *         0 * 4.2301805 *
*     1535 *      1535 * 2.1257875 *  6.904273 *
*     1536 *      1536 * 4.6030557 * 2.0470404 *
*     1537 *      1537 *         0 * 2.4996218 *
*     1538 *      1538 *         0 * 7.9510791 *
*     1539 *      1539 * 3.0101503 *         0 *
*     1540 *      1540 * 7.3536081 *         0 *
*     1541 *      1541 *         0 * 9.0400605 *
*     1542 *      1542 *         0 * 7.5200830 *
*     1543 *      1543 *         0 * 4.9801210 *
*     1544 *      1544 * 3.2766402 *         0 *
*     1545 *      1545 *         0 * 0.5794658 *
*     1546 *      1546 * 10.214729 *         0 *
*     1547 *      1547 *         0 * 8.2400722 *
*     1548 *      1548 * 1.3669159 * 2.3532239 *
*     1549 *      1549 *         0 *         0 *
*     1550 *      1550 *         0 * 7.2135801 *
*     1551 *      1551 *         0 *         0 *
*     1552 *      1552 * 8.0259474 *         0 *
*     1553 *      1553 * 0.7001849 *         0 *
*     1554 *      1554 * 1.1086686 * 5.3514304 *
*     1555 *      1555 * 2.3661680 * 4.2339290 *
*     1556 *      1556 * 4.8706595 * 4.0294029 *
*     1557 *      1557 *         0 * 4.7801240 *
*     1558 *      1558 * 7.1100893 *         0 *
*     1559 *      1559 * 7.0700898 *         0 *
*     1560 *      1560 * 2.2701613 *         0 *
*     1561 *      1561 * 6.2101025 *         0 *
*     1562 *      1562 * 0.9801111 * 0.4100634 *
*     1563 *      1563 * 4.8101235 *         0 *
*     1564 *      1564 *         0 * 3.9001372 *
*     1565 *      1565 * 8.0436810 * 1.0263795 *
*     1566 *      1566 * 12.172386 *         0 *
*     1567 *      1567 * 3.0402975 *         0 *
*     1568 *      1568 * 8.2300722 *         0 *
*     1569 *      1569 *         0 *         0 *
*     1570 *      1570 *         0 * 4.9501215 *
*     1571 *      1571 * 10.366603 *         0 *
*     1572 *      1572 *         0 *         0 *
*     1573 *      1573 * 3.5601423 *         0 *
*     1574 *      1574 *         0 * 5.0735107 *
*     1575 *      1575 * 8.4800693 *         0 *
*     1576 *      1576 *         0 * 4.1201337 *
*     1577 *      1577 *         0 * 4.5824593 *
*     1578 *      1578 *         0 * 4.9401215 *
*     1579 *      1579 * 8.6900654 *         0 *
*     1580 *      1580 * 0.2326840 *         0 *
*     1581 *      1581 * 3.4736013 *         0 *
*     1582 *      1582 *         0 *         0 *
*     1583 *      1583 *         0 *         0 *
*     1584 *      1584 *         0 *         0 *
*     1585 *      1585 * 9.1268495 *         0 *
*     1586 *      1586 * 4.8001235 *         0 *
*     1587 *      1587 *         0 *         0 *
*     1588 *      1588 *         0 *  5.655483 *
*     1589 *      1589 * 10.647208 *         0 *
*     1590 *      1590 *         0 * 7.3200864 *
*     1591 *      1591 *         0 * 10.930032 *
*     1592 *      1592 * 2.0160124 * 2.9641086 *
*     1593 *      1593 * 5.3601152 *         0 *
*     1594 *      1594 * 8.7100654 *         0 *
*     1595 *      1595 *         0 *         0 *
*     1596 *      1596 * 6.8800927 *         0 *
*     1597 *      1597 * 6.0501049 *         0 *
*     1598 *      1598 * 1.8323567 *         0 *
*     1599 *      1599 *         0 * 7.9200771 *
*     1600 *      1600 *         0 *         0 *
*     1601 *      1601 * 3.3701450 *         0 *
*     1602 *      1602 * 7.6800810 *         0 *
*     1603 *      1603 *         0 *         0 *
*     1604 *      1604 * 5.3301157 *         0 *
*     1605 *      1605 *  3.310146 *         0 *
*     1606 *      1606 *         0 * 3.1101489 *
*     1607 *      1607 * 3.3876872 *         0 *
*     1608 *      1608 * 6.7369328 * 2.3931267 *
*     1609 *      1609 * 6.0701049 *         0 *
*     1610 *      1610 *         0 * 6.5100981 *
*     1611 *      1611 * 3.2178432 * 2.5507279 *
*     1612 *      1612 * 11.920017 *         0 *
*     1613 *      1613 * 4.2001328 *         0 *
*     1614 *      1614 * 6.9324906 *         0 *
*     1615 *      1615 * 7.6683670 *         0 *
*     1616 *      1616 * 6.5500976 *         0 *
*     1617 *      1617 *         0 *         0 *
*     1618 *      1618 * 4.4208597 *         0 *
*     1619 *      1619 * 10.380041 *         0 *
*     1620 *      1620 *         0 * 2.4360891 *
*     1621 *      1621 *         0 *         0 *
*     1622 *      1622 * 7.7207628 *         0 *
*     1623 *      1623 * 2.2401618 *         0 *
*     1624 *      1624 * 0.3689778 * 7.9746288 *
*     1625 *      1625 * 9.8700478 *         0 *
*     1626 *      1626 * 2.6601557 *         0 *
*     1627 *      1627 * 0.3317664 *         0 *
*     1628 *      1628 * 6.2432816 *         0 *
*     1629 *      1629 * 0.0120988 *         0 *
*     1630 *      1630 * 4.3001313 *         0 *
*     1631 *      1631 * 9.6400517 *         0 *
*     1632 *      1632 * 6.1756225 *         0 *
*     1633 *      1633 *         0 *         0 *
*     1634 *      1634 *         0 *         0 *
*     1635 *      1635 * 8.7300654 *         0 *
*     1636 *      1636 * 8.7749966 *         0 *
*     1637 *      1637 * 6.6200966 *         0 *
*     1638 *      1638 * 9.7546720 *         0 *
*     1639 *      1639 * 7.9500766 *         0 *
*     1640 *      1640 *         0 * 7.7000805 *
*     1641 *      1641 * 4.5035543 *         0 *
*     1642 *      1642 * 3.1652542 * 1.4548722 *
*     1643 *      1643 * 4.3001313 *         0 *
*     1644 *      1644 * 1.1105072 *         0 *
*     1645 *      1645 *         0 * 1.9135060 *
*     1646 *      1646 * 4.2327941 * 0.1162155 *
*     1647 *      1647 *         0 *         0 *
*     1648 *      1648 *         0 *         0 *
*     1649 *      1649 * 5.6101118 *         0 *
*     1650 *      1650 * 3.9723123 * 4.0451660 *
*     1651 *      1651 *         0 * 7.0974443 *
*     1652 *      1652 * 0.3297838 * 2.5105335 *
*     1653 *      1653 * 0.7058868 *         0 *
*     1654 *      1654 *         0 *         0 *
*     1655 *      1655 * 3.7001401 *         0 *
*     1656 *      1656 *         0 * 7.9349608 *
*     1657 *      1657 * 7.5700825 *         0 *
*     1658 *      1658 * 9.8775256 *         0 *
*     1659 *      1659 *         0 *         0 *
*     1660 *      1660 * 0.9870046 * 5.5330935 *
*     1661 *      1661 * 0.9021144 *         0 *
*     1662 *      1662 * 0.0314754 * 4.2586558 *
*     1663 *      1663 * 7.2011940 *         0 *
*     1664 *      1664 *         0 *         0 *
*     1665 *      1665 *         0 * 4.5821765 *
*     1666 *      1666 *         0 * 6.4133066 *
*     1667 *      1667 * 6.0901044 *         0 *
*     1668 *      1668 *         0 *         0 *
*     1669 *      1669 * 9.6400517 *         0 *
*     1670 *      1670 * 2.1343776 *         0 *
*     1671 *      1671 * 3.3821216 *         0 *
*     1672 *      1672 * 9.2000585 *         0 *
*     1673 *      1673 *         0 *         0 *
*     1674 *      1674 * 5.3770286 *         0 *
*     1675 *      1675 * 6.8300932 *         0 *
*     1676 *      1676 *         0 * 5.0101206 *
*     1677 *      1677 *         0 *         0 *
*     1678 *      1678 *         0 * 9.2414153 *
*     1679 *      1679 *         0 * 3.5001430 *
*     1680 *      1680 *         0 * 6.6900957 *
*     1681 *      1681 *         0 * 8.3909684 *
*     1682 *      1682 * 2.3401604 *         0 *
*     1683 *      1683 * 9.9900459 *         0 *
*     1684 *      1684 * 7.1309257 * 1.1113068 *
*     1685 *      1685 * 8.8100644 *         0 *
*     1686 *      1686 * 9.4952299 *         0 *
*     1687 *      1687 * 10.550038 *         0 *
*     1688 *      1688 * 7.2900864 *         0 *
*     1689 *      1689 * 8.1613670 *         0 *
*     1690 *      1690 * 6.5949130 *         0 *
*     1691 *      1691 * 5.0435529 *         0 *
*     1692 *      1692 *         0 * 9.3286683 *
*     1693 *      1693 * 5.0780015 *         0 *
*     1694 *      1694 * 3.6201413 *         0 *
*     1695 *      1695 * 8.0900747 *         0 *
*     1696 *      1696 * 0.3979239 * 3.2822164 *
*     1697 *      1697 *         0 *         0 *
*     1698 *      1698 *         0 *         0 *
*     1699 *      1699 *         0 * 5.4277791 *
*     1700 *      1700 * 3.6601408 *         0 *
*     1701 *      1701 * 6.2801015 *         0 *
*     1702 *      1702 * 7.6800810 *         0 *
*     1703 *      1703 * 7.0100908 *         0 *
*     1704 *      1704 *         0 *         0 *
*     1705 *      1705 *         0 * 4.2990513 *
*     1706 *      1706 * 5.7847162 *         0 *
*     1707 *      1707 * 6.1001044 *         0 *
*     1708 *      1708 *         0 *         0 *
*     1709 *      1709 * 3.7001401 *         0 *
*     1710 *      1710 * 9.3900556 *         0 *
*     1711 *      1711 * 9.3566482 * 2.7175263 *
*     1712 *      1712 * 3.9801359 *         0 *
*     1713 *      1713 *         0 * 10.220043 *
*     1714 *      1714 * 3.7701391 *         0 *
*     1715 *      1715 *         0 * 9.6400517 *
*     1716 *      1716 *         0 * 9.4504623 *
*     1717 *      1717 * 3.9800276 * 1.8083887 *
*     1718 *      1718 *         0 * 9.4000546 *
*     1719 *      1719 * 5.3355852 *         0 *
*     1720 *      1720 *         0 *         0 *
*     1721 *      1721 * 9.0164408 *         0 *
*     1722 *      1722 *         0 *         0 *
*     1723 *      1723 * 1.8152835 * 5.3148053 *
*     1724 *      1724 * 5.9201069 *         0 *
*     1725 *      1725 * 5.0101206 *         0 *
*     1726 *      1726 * 12.166827 *         0 *
*     1727 *      1727 * 11.280653 *         0 *
*     1728 *      1728 * 6.9800913 *         0 *
*     1729 *      1729 *         0 *         0 *
*     1730 *      1730 * 6.6861325 *         0 *
*     1731 *      1731 * 5.5201127 *         0 *
*     1732 *      1732 * 3.2001477 *         0 *
*     1733 *      1733 * 5.8701079 *         0 *
*     1734 *      1734 *         0 *         0 *
*     1735 *      1735 * 5.0401201 *         0 *
*     1736 *      1736 * 4.6101264 *         0 *
*     1737 *      1737 *         0 *         0 *
*     1738 *      1738 * 3.6168944 *         0 *
*     1739 *      1739 * 8.6700664 *         0 *
*     1740 *      1740 * 4.3601303 *         0 *
*     1741 *      1741 * 9.3700556 *         0 *
*     1742 *      1742 *         0 * 8.5438448 *
*     1743 *      1743 * 3.5301428 *         0 *
*     1744 *      1744 * 5.9401069 *         0 *
*     1745 *      1745 *         0 *         0 *
*     1746 *      1746 * 1.8714595 * 2.1588998 *
*     1747 *      1747 * 8.9315662 * 0.4984884 *
*     1748 *      1748 * 6.0301054 *         0 *
*     1749 *      1749 *         0 *         0 *
*     1750 *      1750 * 4.6103048 * 0.2828295 *
*     1751 *      1751 * 8.5800673 *         0 *
*     1752 *      1752 * 10.570038 *         0 *
*     1753 *      1753 *         0 * 6.7500947 *
*     1754 *      1754 *         0 *         0 *
*     1755 *      1755 * 6.4400991 *         0 *
*     1756 *      1756 * 6.1901030 *         0 *
*     1757 *      1757 *         0 *         0 *
*     1758 *      1758 * 8.6094083 *         0 *
*     1759 *      1759 * 7.5600825 *         0 *
*     1760 *      1760 * 4.0048695 * 1.6991270 *
*     1761 *      1761 *         0 * 12.410010 *
*     1762 *      1762 *         0 * 7.9265620 *
*     1763 *      1763 *         0 * 7.6456622 *
*     1764 *      1764 * 2.8204701 * 5.8195962 *
*     1765 *      1765 * 3.0178400 *         0 *
*     1766 *      1766 * 9.3100566 *         0 *
*     1767 *      1767 *         0 * 4.0910343 *
*     1768 *      1768 * 4.8001235 *         0 *
*     1769 *      1769 * 0.9074940 *         0 *
*     1770 *      1770 * 2.4301591 *         0 *
*     1771 *      1771 *         0 *         0 *
*     1772 *      1772 * 2.6805308 *  3.129578 *
*     1773 *      1773 *         0 *         0 *
*     1774 *      1774 * 1.5301724 *         0 *
*     1775 *      1775 * 10.790034 *         0 *
*     1776 *      1776 *  3.310146 *         0 *
*     1777 *      1777 * 6.5200981 *         0 *
*     1778 *      1778 *         0 * 8.2332924 *
*     1779 *      1779 * 2.1801628 *         0 *
*     1780 *      1780 *         0 * 6.7707763 *
*     1781 *      1781 *         0 * 6.4400991 *
*     1782 *      1782 * 4.8786928 * 1.4814077 *
*     1783 *      1783 * 7.9300771 *         0 *
*     1784 *      1784 * 5.6380360 * 0.3320704 *
*     1785 *      1785 * 5.4184486 *         0 *
*     1786 *      1786 * 9.3300566 *         0 *
*     1787 *      1787 * 1.0123593 *         0 *
*     1788 *      1788 *         0 *         0 *
*     1789 *      1789 *         0 *         0 *
*     1790 *      1790 * 0.1994873 *         0 *
*     1791 *      1791 *         0 * 6.2801015 *
*     1792 *      1792 * 3.8001386 *         0 *
*     1793 *      1793 * 0.2956336 * 5.0280527 *
*     1794 *      1794 * 4.8301235 *         0 *
*     1795 *      1795 * 8.4063010 *         0 *
*     1796 *      1796 * 3.3278845 * 2.1080568 *
*     1797 *      1797 * 4.7673801 *         0 *
*     1798 *      1798 * 8.2505664 * 1.6552559 *
*     1799 *      1799 * 8.8300634 *         0 *
*     1800 *      1800 * 10.770903 *         0 *
*     1801 *      1801 *         0 * 6.8535540 *
*     1802 *      1802 *         0 *         0 *
*     1803 *      1803 * 3.4101445 *         0 *
*     1804 *      1804 * 8.4100703 *         0 *
*     1805 *      1805 * 4.4701289 *         0 *
*     1806 *      1806 * 3.1401484 *         0 *
*     1807 *      1807 * 8.8900625 *         0 *
*     1808 *      1808 * 11.010809 *         0 *
*     1809 *      1809 * 7.1800883 *         0 *
*     1810 *      1810 *         0 * 7.1200893 *
*     1811 *      1811 * 7.3966267 *         0 *
*     1812 *      1812 * 5.9701064 *         0 *
*     1813 *      1813 * 7.5700825 *         0 *
*     1814 *      1814 * 4.1925967 *         0 *
*     1815 *      1815 *         0 *         0 *
*     1816 *      1816 *         0 *         0 *
*     1817 *      1817 *         0 * 6.2001030 *
*     1818 *      1818 * 3.3046621 * 4.1193331 *
*     1819 *      1819 * 4.1965057 *         0 *
*     1820 *      1820 * 2.8301530 *         0 *
*     1821 *      1821 * 5.0274247 *         0 *
*     1822 *      1822 * 2.3901596 *         0 *
*     1823 *      1823 * 6.4500991 *         0 *
*     1824 *      1824 *         0 * 9.2100576 *
*     1825 *      1825 *  8.474987 *         0 *
*     1826 *      1826 * 9.3647168 *         0 *
*     1827 *      1827 * 7.3695447 *         0 *
*     1828 *      1828 * 5.0801196 *         0 *
*     1829 *      1829 * 2.3789480 * 5.4311310 *
*     1830 *      1830 * 11.030031 *         0 *
*     1831 *      1831 * 8.9500615 *         0 *
*     1832 *      1832 *         0 *         0 *
*     1833 *      1833 * 1.8301680 *         0 *
*     1834 *      1834 * 2.8732559 *         0 *
*     1835 *      1835 *         0 * 6.4915756 *
*     1836 *      1836 *         0 * 2.9501513 *
*     1837 *      1837 * 8.0490892 * 1.1409693 *
*     1838 *      1838 * 5.2201176 *         0 *
*     1839 *      1839 *         0 *         0 *
